"dgrid","Fecha","accidentes","Clas.Final","TemporadaTrafico","Eventos.Especiales","DiaMes","T_Med","T_Max","T_Min","Hum_Rel_Med","Prec_Tot","Vis_Med","Vel_Med_Viento","Vel_Max_S_Viento","Vel_Max_Raf_Viento","Ind_Lluvia","Ind_Nieve","Ind_Tormenta","Ind_Niebla","semaf_count_d","colegios_count_d","paraderos_count_d","parques_count_d","estaciones_count_d","viasprincipales_count_d","viassecudarias_count_d","viviendas_count_d","hogares_count_d","personas_count_d","comercial_count_d","lotes_count_d"
49,"2014-07-14",4,"Habil","Bajo Trafico","No",14,12.9,16.2,10,77,6.1,9.3,13,33.5,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-08-14",1,"Habil","Normal Trafico","No",14,13.8,19.4,9.7,64,0,11.3,14.8,31.7,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-09-14",2,"DomingoFestivo","Normal Trafico","No",14,14.3,19,10.5,67,3.05,11.1,11.9,27.8,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-10-14",2,"Habil","Normal Trafico","No",14,14.7,20,9,66,0,12.4,14.4,32.4,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-11-14",2,"VisperaDescanso","Normal Trafico","No",14,13.9,19,9.8,75,0,11.4,11.7,28.7,0,1,0,1,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-12-14",1,"DomingoFestivo","Moderado Trafico","No",14,13.3,18,10.4,85,14.99,8.5,8,25.9,0,1,0,1,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-01-15",2,"Habil","Moderado Trafico","No",15,13.1,20,5.9,70,0,10.1,8.3,18.3,46.5,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-02-15",1,"Sabado","Normal Trafico","No",15,13.7,21,9,71,0,10,12,27.8,0,1,0,1,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-03-15",1,"Sabado","Normal Trafico","No",15,14,18,12,87,0,6,8.5,22.2,0,1,0,1,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-04-15",2,"Habil","Moderado Trafico","No",15,13.7,21.5,11.6,82,3.05,9.3,6.7,14.8,0,1,0,0,1,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-05-15",3,"Habil","Normal Trafico","No",15,14.1,20.1,8.5,78,NA,11.4,9.6,25.9,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-06-15",1,"DomingoFestivo","Moderado Trafico","No",15,13.6,19.8,9,74,1.02,11.9,14.6,33.5,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-07-15",3,"Habil","Bajo Trafico","No",15,12.9,17.3,8.9,80,0.51,10.6,10.9,22.2,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-08-15",1,"VisperaDescanso","Normal Trafico","No",15,14.8,18,12,58,0,12.4,19.4,32.4,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-09-15",4,"Habil","Normal Trafico","No",15,14.4,19,9,66,0,12.2,11.5,25.9,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-11-15",1,"Sabado","Moderado Trafico","No",15,12.4,19,4.8,80,0.51,9.8,7.2,22.2,0,1,0,1,1,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-12-15",1,"Habil","Moderado Trafico","No",15,12.3,20,7,82,0.25,7.7,9.4,29.4,0,0,0,1,1,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-01-16",2,"Habil","Moderado Trafico","No",16,13.3,21,7,74,0,10,8.5,22.2,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-03-16",1,"DomingoFestivo","Normal Trafico","No",16,14.1,19,11,85,1.02,6.8,9.8,29.4,31.7,1,0,1,1,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-04-16",1,"VisperaDescanso","Moderado Trafico","No",16,14.2,18.4,10,81,3.05,10.1,7.4,22.2,0,1,0,0,1,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-05-16",1,"VisperaDescanso","Normal Trafico","No",16,13.4,19.8,8.3,84,11.94,11.7,7.6,18.3,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-06-16",1,"Habil","Bajo Trafico","No",16,14.3,19,9.5,64,0,11.9,15.4,28.7,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-07-16",1,"Habil","Bajo Trafico","No",16,13.6,17.3,9.8,72,3.05,11.4,12.8,27.8,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-08-16",1,"Sabado","Moderado Trafico","No",16,13.9,19,9.4,67,0,12.2,14.4,29.4,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-09-16",1,"Habil","Normal Trafico","No",16,13.1,18.6,6,66,0,12.2,10.7,24.1,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-11-16",2,"DomingoFestivo","Moderado Trafico","No",16,12.8,18.5,10,83,0,11.4,9.1,20.6,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-12-16",2,"Habil","Moderado Trafico","Novenas",16,14.8,19.5,10,77,0.51,10,9.3,22.2,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-01-17",3,"VisperaDescanso","Moderado Trafico","No",17,14.3,20.7,9,68,0,10.5,11.5,28.7,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-02-17",3,"Habil","Normal Trafico","No",17,12.9,20.8,7,80,2.03,9,8.9,22.2,0,1,0,1,1,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-03-17",2,"Habil","Normal Trafico","No",17,14.5,20,10,73,12.95,9,9.8,22.2,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-06-17",1,"Habil","Bajo Trafico","Día del padre",17,13.6,18.5,10,70,0,11.4,14.4,29.4,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-10-17",3,"VisperaDescanso","Normal Trafico","No",17,14.1,19.6,9,73,3.05,10.9,8.9,22.2,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-11-17",2,"FestivoEntreSemana","Moderado Trafico","No",17,14.4,18.4,11,67,1.02,11.6,12.4,22.2,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-12-17",3,"Habil","Moderado Trafico","Novenas",17,13.7,20.4,8,78,0,7.4,8.7,18.3,0,0,0,0,1,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-01-18",1,"Sabado","Moderado Trafico","No",18,14.3,19.6,11,68,0,11.6,10.4,18.3,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-02-18",4,"Habil","Normal Trafico","No",18,14.6,20,9.6,77,1.02,8.7,9.6,25.9,0,1,0,1,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-05-18",1,"DomingoFestivo","Normal Trafico","No",18,14.1,19,11,82,0.76,10.1,8.7,18.3,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-06-18",1,"Habil","Bajo Trafico","No",18,14.1,18,9,66,0,12.1,13,22.2,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-07-18",2,"VisperaDescanso","Bajo Trafico","No",18,14.2,18.8,11,65,0,11.7,16.7,33.5,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-08-18",1,"FestivoEntreSemana","Moderado Trafico","No",18,14.1,19.3,9.7,69,0.25,11.7,16.1,28.7,40.7,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-09-18",3,"Habil","Normal Trafico","No",18,13.8,19.9,10.5,80,0.76,10.6,8.1,18.3,0,1,0,1,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-10-18",1,"Sabado","Normal Trafico","No",18,13.9,17,10.9,77,0,11.6,9.3,27.8,0,1,0,1,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-11-18",2,"Habil","Normal Trafico","No",18,13.5,20,8.6,75,0,11.1,9.8,33.5,0,1,0,1,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-12-18",2,"Habil","Moderado Trafico","Novenas",18,13.2,21,6.9,79,0,7.2,7,22.2,0,1,0,1,1,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-01-19",1,"DomingoFestivo","Moderado Trafico","No",19,15.1,20,11,67,0.25,11.9,11.3,32.4,33.5,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-02-19",2,"Habil","Normal Trafico","No",19,14.1,20,11.9,83,1.02,9.5,6.9,14.4,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-03-19",2,"Habil","Normal Trafico","No",19,13.8,20.6,9,75,0,10,10.4,22.2,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-04-19",2,"Sabado","Bajo Trafico","No",19,14.1,20.4,11,83,4.06,10.9,9.1,14.8,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-05-19",1,"Habil","Normal Trafico","No",19,13.4,18.7,9,77,0,11.6,10.9,25.9,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-06-19",2,"Habil","Bajo Trafico","Partido Colombia",19,14.1,19,9.7,73,0.25,10.9,14.8,28.7,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-07-19",1,"Sabado","Bajo Trafico","No",19,14.2,18,9,64,0,11.6,16.9,39.6,44.6,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-08-19",1,"Habil","Normal Trafico","No",19,13.4,19.3,10.5,69,0,11.9,16.1,33.5,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-09-19",1,"VisperaDescanso","Normal Trafico","Amor y Amistad",19,13.6,19,8.6,78,0.25,11.4,8.1,29.4,0,1,0,1,1,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-10-19",3,"DomingoFestivo","Normal Trafico","No",19,13.3,17.4,11,84,20.07,9.5,7.6,14.8,0,1,0,1,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-12-19",1,"VisperaDescanso","Moderado Trafico","Novenas",19,13,20.7,4.5,78,9.91,6.9,8,18.3,0,1,0,1,1,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-01-20",2,"Habil","Moderado Trafico","No",20,13.2,22,7,69,0,12.4,11.5,22.2,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-02-20",1,"Habil","Normal Trafico","No",20,14.1,19,10.6,79,2.03,9.3,7.4,24.1,0,1,0,1,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-04-20",1,"DomingoFestivo","Bajo Trafico","No",20,14.6,19,10,74,3.05,12.4,10.7,18.3,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-05-20",1,"Habil","Normal Trafico","No",20,14.5,19,11.6,66,0,11.6,11.9,20.6,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-06-20",3,"VisperaDescanso","Bajo Trafico","No",20,13.9,18.7,7.9,71,0,12.7,13.9,32.4,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-07-20",1,"DomingoFestivo","Bajo Trafico","No",20,13.6,17.8,9.4,72,0,10.1,11.7,24.1,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-08-20",1,"Habil","Normal Trafico","No",20,12.7,18,7,70,0,12.1,15.2,33.5,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-09-20",1,"Sabado","Normal Trafico","Amor y Amistad",20,13.8,19,10.8,82,16,10.8,8.3,22.2,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-11-20",2,"Habil","Normal Trafico","No",20,12.9,20,5.9,81,6.1,11.6,8.5,25.9,0,1,0,1,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-01-21",1,"Habil","Moderado Trafico","No",21,13.9,21.5,6,72,0,9.5,9.3,22.2,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-03-21",4,"VisperaDescanso","Normal Trafico","No",21,14.4,21.2,8,69,0,11.1,11.1,22.2,0,0,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
49,"2014-04-21",1,"Habil","Normal Trafico","No",21,13.5,18.2,8.5,79,0,10.9,9.4,22.2,0,1,0,0,0,8,66,181,127,3,4,4691,42007,57573,215704,4871,28354
