VIVIENDAS,HOGAR,PERSONA,Comercial,Lotes,Longitud,Latitud
17,35,118,5,13,-74.14226233,4.550886815
59,59,190,13,20,-74.14225141,4.588691411
42,36,117,14,28,-74.14224256,4.668812045
47,46,183,0,19,-74.14224104,4.67984565
35,36,145,5,24,-74.14224011,4.71103258
65,65,258,5,30,-74.14223985,4.582606706
16,18,89,0,10,-74.14223952,4.537769881
50,46,150,19,19,-74.14223606,4.678608618
58,59,198,0,28,-74.14223592,4.607320389
12,15,60,0,19,-74.14223283,4.536231512
23,45,167,0,19,-74.14222997,4.554826114
17,19,99,0,22,-74.14222615,4.534267104
74,109,349,15,34,-74.14222102,4.603160142
47,47,166,22,35,-74.14221888,4.595118147
10,16,52,0,19,-74.14221415,4.55899347
62,118,577,0,5,-74.14220488,4.579061524
12,12,40,0,4,-74.14219581,4.587569469
31,71,251,13,29,-74.14219129,4.592982184
26,26,98,5,34,-74.14218751,4.636204767
43,65,231,10,22,-74.14218077,4.549501452
29,45,162,7,19,-74.14217214,4.549966567
34,33,141,16,24,-74.14216269,4.714189694
24,28,106,0,11,-74.14216237,4.546656185
406,396,1365,5,2,-74.14215983,4.633902571
24,24,84,6,12,-74.14215954,4.588014328
10,16,53,0,7,-74.14215883,4.557619737
74,112,416,18,24,-74.14215869,4.60150624
29,31,128,0,24,-74.14215521,4.624776436
67,118,469,6,16,-74.14215284,4.650618
52,58,217,9,30,-74.1421512,4.621564301
7,13,60,0,9,-74.14214562,4.556704172
9,8,33,0,22,-74.14214533,4.648525093
55,71,259,0,47,-74.14213556,4.712966965
29,29,95,8,38,-74.1421326,4.612912321
45,60,214,5,24,-74.14213072,4.549039233
18,18,61,0,33,-74.14212768,4.647504886
389,386,1198,9,2,-74.14212683,4.643493834
11,14,54,0,7,-74.14211841,4.54166263
9,9,38,0,14,-74.14211771,4.646011324
24,45,153,0,18,-74.14211689,4.583582224
47,49,185,0,22,-74.14211083,4.717199168
48,62,193,0,25,-74.14210778,4.548563067
28,28,111,0,17,-74.1421033,4.708353333
89,87,377,15,88,-74.14210202,4.627610111
13,12,53,0,20,-74.14209845,4.673234611
20,20,72,0,6,-74.14209481,4.580854877
28,69,243,13,26,-74.14209067,4.593437702
44,44,157,0,29,-74.14208965,4.715825804
35,34,123,12,15,-74.1420893,4.604638154
34,34,114,0,11,-74.14208527,4.55960602
29,29,89,22,23,-74.14208354,4.610925667
69,69,214,8,36,-74.14208135,4.594283929
15,37,132,6,13,-74.1420759,4.55039754
22,42,144,0,19,-74.14207343,4.554602061
31,35,112,14,27,-74.14207153,4.638748997
40,63,269,9,37,-74.14206821,4.534970053
6,6,21,0,2,-74.1420656,4.586276214
48,66,204,8,34,-74.14205823,4.687216978
32,78,298,5,31,-74.1420576,4.552462081
35,33,128,0,27,-74.14205059,4.62565493
21,51,176,0,20,-74.14204813,4.597906909
33,27,95,8,17,-74.14204717,4.671661179
30,39,163,0,33,-74.14203927,4.539431756
54,63,194,12,27,-74.14203915,4.685813041
15,25,98,0,9,-74.14203271,4.553504639
13,17,54,8,11,-74.14201619,4.558020937
17,17,57,0,11,-74.14201423,4.560763429
39,39,146,0,27,-74.14200934,4.711191258
62,59,248,11,36,-74.14200881,4.635917211
41,43,160,0,34,-74.14200836,4.709530663
18,35,116,0,15,-74.14200176,4.557263557
81,79,290,0,32,-74.14199157,4.587006463
39,44,152,6,29,-74.14199156,4.683483178
24,30,129,0,21,-74.14199033,4.538554481
7,7,25,0,6,-74.14198028,4.536319499
15,23,81,7,12,-74.14197665,4.584585701
15,29,120,0,16,-74.1419719,4.54090725
46,44,173,8,35,-74.14196858,4.712149425
48,50,209,6,26,-74.14196475,4.710640928
74,72,213,8,25,-74.14196272,4.680839637
36,38,109,57,56,-74.14196259,4.675545568
19,20,74,0,17,-74.14195684,4.537684735
19,33,123,0,18,-74.14195455,4.535453252
1,0,0,0,2,-74.14195056,4.542780094
72,132,640,0,7,-74.1419476,4.709939058
13,13,56,0,32,-74.14194694,4.647277341
93,102,304,20,37,-74.14193838,4.684695705
61,58,217,9,54,-74.1419264,4.622832027
38,35,106,0,0,-74.14192549,4.631693779
37,34,132,7,27,-74.14192244,4.626667316
23,46,190,0,20,-74.14192053,4.554379075
13,12,46,0,22,-74.14191931,4.648726594
42,36,133,17,34,-74.14191697,4.674286062
19,18,69,7,12,-74.14191088,4.678272361
10,8,34,0,13,-74.1419057,4.646213587
398,386,1207,9,6,-74.14190152,4.66601416
60,54,205,16,28,-74.14189746,4.615384819
62,62,202,13,30,-74.14189222,4.581660001
41,41,144,0,21,-74.14188375,4.580385585
29,40,152,18,16,-74.14187851,4.561973675
29,27,93,0,14,-74.14186229,4.605438082
7,8,40,0,6,-74.14185642,4.535825749
83,88,286,19,31,-74.14185489,4.603419554
16,23,94,5,14,-74.14185448,4.55685813
28,42,140,0,14,-74.14185407,4.548139418
27,45,171,0,16,-74.14184768,4.551209462
29,56,207,0,27,-74.14184294,4.542499352
96,96,379,21,115,-74.14184049,4.629864184
38,38,151,13,27,-74.14184019,4.639161591
7,7,19,7,3,-74.14183677,4.585615905
36,38,128,0,30,-74.1418357,4.621266404
35,53,182,10,19,-74.14183151,4.597334079
69,77,284,7,13,-74.14183138,4.60181842
110,109,342,25,46,-74.14183019,4.589357745
68,67,216,5,22,-74.14182854,4.604799142
86,86,343,8,31,-74.1418263,4.582759657
50,53,205,0,35,-74.14182432,4.709320088
73,82,304,20,28,-74.14182282,4.614099609
11,30,94,0,9,-74.14182246,4.550808962
14,14,53,0,16,-74.14181932,4.563804211
54,55,178,17,29,-74.14181073,4.562589281
63,64,224,7,28,-74.14180499,4.710399566
29,53,161,5,17,-74.14180471,4.551632644
14,32,119,5,9,-74.14180351,4.55324045
40,40,162,8,31,-74.1418028,4.6239119
50,48,187,12,28,-74.14180169,4.672871904
50,49,179,7,30,-74.14179902,4.711916683
18,23,114,0,17,-74.14179505,4.554141003
62,55,170,13,21,-74.14179228,4.679319462
21,21,82,0,21,-74.14179074,4.641127875
19,33,125,0,14,-74.14178631,4.547682831
18,22,86,0,18,-74.14178416,4.7167513
17,17,53,0,4,-74.14177952,4.587761801
21,37,139,6,20,-74.14177921,4.55493426
17,17,66,0,32,-74.14177322,4.647046858
45,45,156,5,24,-74.14177192,4.711355862
48,49,188,17,33,-74.14177058,4.596079908
110,103,374,44,59,-74.1417617,4.609577629
54,82,321,0,42,-74.14176157,4.558453046
4,4,25,0,6,-74.14176113,4.540099349
38,103,369,8,32,-74.14175991,4.5838627
34,27,113,15,26,-74.14175906,4.637198931
27,46,181,0,24,-74.1417548,4.559180475
44,59,186,0,26,-74.1417542,4.686093931
484,474,1686,7,11,-74.14175374,4.568555096
37,32,95,22,26,-74.14174931,4.676818883
828,828,2907,43,16,-74.14174656,4.565307293
36,46,185,0,20,-74.14174291,4.560311465
34,37,159,0,2,-74.14174042,4.545080125
23,24,117,0,11,-74.14173987,4.537501322
20,22,93,0,21,-74.14173882,4.545913313
16,37,140,0,15,-74.14173677,4.552052193
19,37,141,0,14,-74.14171099,4.547207661
13,24,95,0,11,-74.14169842,4.556581135
13,21,88,0,12,-74.14169694,4.55388605
16,16,50,0,11,-74.14169635,4.546788629
10,10,48,0,1,-74.14168846,4.536082059
67,61,190,12,30,-74.14168827,4.669205878
30,68,247,14,28,-74.14168801,4.584958699
51,51,191,13,47,-74.14168282,4.713228177
62,70,250,0,48,-74.14167789,4.619961376
34,33,148,5,31,-74.14167431,4.546341195
18,19,78,0,11,-74.14164597,4.564093874
24,27,111,9,8,-74.14164434,4.631877161
55,56,217,0,33,-74.14163562,4.70911232
31,37,127,0,26,-74.14163528,4.63956058
31,38,152,0,24,-74.14163411,4.641548657
82,82,258,6,34,-74.14163209,4.586068994
50,53,195,10,34,-74.14163026,4.70805711
95,96,303,0,25,-74.14162844,4.611798448
64,67,282,0,5,-74.14161284,4.536830094
94,101,346,7,28,-74.14161147,4.561623109
245,242,950,0,24,-74.14160988,4.635163354
33,33,134,8,34,-74.14160924,4.625515339
9,17,69,0,7,-74.14160791,4.555272308
57,60,305,16,38,-74.1416007,4.651590131
60,62,210,0,45,-74.14159846,4.628718691
68,68,206,11,31,-74.14159028,4.579615796
6,6,21,0,4,-74.14158409,4.55997651
13,7,21,0,14,-74.1415813,4.670706011
17,25,102,0,11,-74.1415787,4.55634076
89,89,288,19,43,-74.14157296,4.59445909
87,85,286,8,32,-74.14156039,4.587173369
10,18,62,0,9,-74.14155995,4.54328027
78,73,280,11,28,-74.14155321,4.680421057
47,47,156,6,21,-74.141553,4.604928628
239,238,870,13,0,-74.14155293,4.577125042
8,16,49,0,10,-74.14154663,4.55248869
32,31,123,6,21,-74.14154172,4.677985891
47,50,151,8,22,-74.14152667,4.711523659
15,30,113,6,9,-74.14152592,4.55357929
13,21,96,0,12,-74.14151838,4.555517975
43,36,108,16,28,-74.14151749,4.66774795
9,12,43,0,2,-74.14151416,4.533984061
20,33,141,0,16,-74.1415138,4.559420764
73,73,211,12,25,-74.14151283,4.590442376
45,42,136,14,29,-74.14150712,4.617398035
7,14,50,0,5,-74.14150521,4.542968998
43,89,301,12,53,-74.14149671,4.601338434
81,79,266,6,28,-74.14149129,4.605724239
53,82,281,7,29,-74.14148952,4.603643534
31,31,128,0,28,-74.14148743,4.620951969
64,65,226,12,23,-74.14148532,4.580627993
30,50,181,19,20,-74.14148433,4.54965124
12,12,47,0,22,-74.1414819,4.648005907
6,6,27,0,1,-74.14148159,4.546707257
112,113,381,19,30,-74.14146886,4.581833906
29,42,147,5,25,-74.14146435,4.716230651
45,40,145,20,30,-74.14146321,4.639974553
6,6,27,0,7,-74.14146321,4.564290245
24,25,101,0,25,-74.14146252,4.537437166
30,55,205,0,38,-74.14145859,4.535319704
31,29,104,0,36,-74.14145651,4.626751115
35,36,126,0,37,-74.14144963,4.5637963
11,14,69,0,11,-74.14144802,4.556102859
62,79,245,17,29,-74.14143983,4.550241363
52,57,212,5,35,-74.14143581,4.708887273
18,17,70,0,9,-74.14143009,4.686414208
25,25,78,15,15,-74.14142719,4.714616279
31,54,187,5,20,-74.14142477,4.549193328
102,104,311,7,24,-74.14142303,4.590903012
28,26,101,9,22,-74.14142205,4.685172958
22,25,116,0,25,-74.14141194,4.546387953
8,21,65,0,6,-74.14140524,4.559781302
10,18,70,0,7,-74.14140107,4.554961525
90,90,312,7,31,-74.14139749,4.582927678
86,86,276,5,36,-74.14139097,4.589420204
71,111,462,7,16,-74.14138819,4.538399175
23,23,92,0,18,-74.14138519,4.712535765
13,15,76,0,13,-74.14137996,4.557849217
12,12,38,0,22,-74.14137432,4.646728209
31,32,129,17,21,-74.14137416,4.641956577
82,81,270,9,36,-74.14137287,4.682851683
27,37,140,0,26,-74.14137286,4.55748175
42,42,129,0,14,-74.1413725,4.550718906
101,95,277,17,34,-74.14136759,4.684098262
36,36,139,7,16,-74.14136755,4.710215801
32,30,91,0,30,-74.14136349,4.606951045
20,21,63,0,10,-74.14136274,4.587952116
13,17,76,0,12,-74.1413616,4.556666214
11,9,47,8,40,-74.14136062,4.65142718
29,63,234,21,30,-74.14135563,4.596776822
9,11,55,0,19,-74.14135383,4.558622762
26,48,170,6,20,-74.14134956,4.548727313
72,77,260,17,43,-74.14134102,4.672312906
74,74,259,7,21,-74.14133904,4.561177494
53,51,198,5,25,-74.14133219,4.678767272
34,95,304,8,31,-74.14133078,4.584029805
70,71,200,13,25,-74.14133035,4.591365346
91,90,339,28,38,-74.14133022,4.674790615
17,32,128,0,14,-74.14132678,4.55113697
12,15,52,0,10,-74.14131781,4.547348352
46,43,144,22,31,-74.14131637,4.615103569
61,57,201,8,53,-74.14131151,4.623817029
10,10,43,0,19,-74.14130582,4.64777565
104,129,449,19,49,-74.14130353,4.602102896
6,6,23,0,2,-74.14130289,4.562227017
46,46,198,0,42,-74.14129218,4.622572987
34,34,101,0,12,-74.14128506,4.588476441
46,46,149,7,22,-74.14128202,4.711693385
29,47,186,0,20,-74.14128199,4.548263864
31,40,131,0,14,-74.14127829,4.551563611
34,90,307,8,32,-74.14127399,4.58513619
13,20,96,0,12,-74.14127105,4.554718028
4,3,9,0,1,-74.14126678,4.640370132
6,7,28,0,10,-74.14126018,4.557203615
60,59,234,7,31,-74.1412575,4.711130848
60,61,217,0,21,-74.14125171,4.605051754
13,14,49,0,9,-74.14125087,4.686788278
66,60,190,20,23,-74.14124569,4.673516216
18,20,79,0,11,-74.14123938,4.546857801
49,45,181,9,42,-74.14123913,4.6230258
68,67,212,25,24,-74.14123301,4.591823687
84,85,323,0,62,-74.14123104,4.718140623
65,65,206,7,25,-74.14122616,4.578688786
36,38,116,13,22,-74.14122481,4.63860297
88,87,309,13,33,-74.14122166,4.681167655
23,28,125,17,21,-74.14121249,4.677286103
35,31,134,7,30,-74.14120766,4.624680788
89,89,313,6,32,-74.14119772,4.586240333
14,16,75,0,13,-74.14119336,4.558954154
25,25,95,0,21,-74.14119231,4.537376141
90,82,297,18,36,-74.14118684,4.606024722
20,23,105,0,19,-74.14117898,4.535759385
19,24,90,0,17,-74.14117144,4.546019324
59,57,193,6,24,-74.14116803,4.680024539
55,80,247,5,31,-74.14116193,4.579784785
38,38,137,12,27,-74.14115676,4.712341584
112,112,345,0,1,-74.14115381,4.631805916
59,58,216,7,23,-74.14115372,4.636360891
46,48,158,5,25,-74.14115196,4.546449554
58,54,220,29,44,-74.1411487,4.616732375
94,90,276,13,37,-74.14114494,4.669599843
38,38,146,11,19,-74.14114405,4.5607396
4,7,25,0,5,-74.14113476,4.554548308
86,85,273,9,32,-74.14113192,4.587339086
9,13,57,0,9,-74.14112776,4.556672204
12,20,89,0,7,-74.14112511,4.542990089
9,7,25,0,22,-74.14111876,4.647548125
10,12,62,0,8,-74.14111657,4.547265411
49,49,161,0,25,-74.14111342,4.685445356
25,36,155,0,20,-74.14110873,4.538680027
123,123,438,9,67,-74.14110661,4.709459745
16,26,101,0,10,-74.14110479,4.559995234
17,16,66,5,12,-74.14110131,4.715670285
49,77,254,22,48,-74.14110094,4.593955379
29,30,134,0,27,-74.14109922,4.625558528
90,93,299,17,52,-74.14109249,4.713832167
54,54,177,16,31,-74.14109126,4.71089401
15,13,42,0,9,-74.14108731,4.563797903
54,69,242,19,28,-74.14108621,4.580872508
14,24,109,0,13,-74.14108454,4.543291807
37,39,168,8,15,-74.1410835,4.710418812
116,116,395,25,23,-74.14106984,4.582071203
7,9,40,5,13,-74.14105463,4.535023401
7,7,29,0,9,-74.1410508,4.564562102
23,30,158,0,22,-74.14105039,4.55630248
48,46,147,6,26,-74.1410395,4.711851279
23,27,92,0,29,-74.14103371,4.595869269
10,14,50,0,11,-74.14103227,4.686575379
14,18,77,0,11,-74.14103122,4.559307257
37,88,290,9,31,-74.1410272,4.553133591
41,42,147,0,22,-74.14101708,4.710029716
25,26,96,15,26,-74.14101661,4.640735173
28,48,170,0,32,-74.14101494,4.603991653
18,28,100,0,19,-74.14100989,4.535990403
30,79,281,0,22,-74.14100509,4.552420785
80,80,274,6,63,-74.14100079,4.718262075
24,24,87,5,12,-74.14099914,4.561982031
97,129,439,18,49,-74.14099655,4.602417123
26,25,99,0,16,-74.1409934,4.539790929
11,13,58,0,8,-74.14099317,4.554386995
33,32,125,6,27,-74.14098378,4.626530655
9,11,39,0,11,-74.14097933,4.546906671
59,62,225,7,35,-74.14097295,4.717263004
166,185,618,13,32,-74.14096935,4.583095387
22,21,62,5,18,-74.14096613,4.70849081
13,13,64,0,11,-74.14096597,4.564398378
15,35,134,0,6,-74.14095504,4.555471086
39,35,107,16,19,-74.14095453,4.678477912
21,53,154,0,19,-74.14095358,4.589707598
49,48,202,0,19,-74.14095331,4.605172295
23,24,90,0,10,-74.14094646,4.588140315
94,80,285,12,33,-74.14094599,4.668156494
23,34,124,0,18,-74.14093128,4.558846042
95,97,343,0,1,-74.14092973,4.632929038
3,3,9,0,13,-74.1409208,4.55601184
45,41,136,6,24,-74.14091873,4.679685084
4,4,20,0,6,-74.14090629,4.563526989
12,26,99,0,11,-74.14090297,4.555091215
108,177,592,19,34,-74.14090196,4.584194234
17,23,87,0,14,-74.14089998,4.547391581
36,42,188,0,30,-74.1408952,4.650673595
17,18,62,14,7,-74.14089492,4.638186514
17,41,179,7,12,-74.14088801,4.560332482
76,130,526,0,18,-74.14087313,4.627343916
17,16,56,14,13,-74.14086988,4.712147754
107,106,363,0,1,-74.14086918,4.608423043
16,16,51,11,15,-74.14086684,4.614776638
23,25,91,0,16,-74.14086544,4.537323097
8,8,28,0,14,-74.14085334,4.647222034
10,19,76,0,9,-74.14085222,4.555588881
3,4,22,0,2,-74.14084811,4.556670685
115,118,413,7,65,-74.14084774,4.604636513
36,38,139,0,18,-74.14084527,4.709797097
106,104,332,17,46,-74.14084053,4.607150942
40,99,345,7,28,-74.14083894,4.585301746
25,45,171,11,25,-74.14083625,4.562816586
69,81,267,15,33,-74.14083576,4.577780354
29,36,137,0,32,-74.1408317,4.534871915
95,102,348,11,18,-74.14082543,4.707386787
27,27,97,0,22,-74.14082206,4.714158167
22,22,74,30,27,-74.14082123,4.677526333
43,122,443,0,43,-74.14082121,4.552022166
37,31,106,21,27,-74.14081314,4.641132559
5,5,16,0,5,-74.14081215,4.648730151
26,41,225,5,12,-74.1408071,4.651551115
6,18,59,0,3,-74.14080484,4.538883832
25,40,137,12,22,-74.14080114,4.54985416
13,28,100,0,12,-74.14079977,4.55420391
7,10,33,0,7,-74.14079969,4.542574722
54,56,183,5,24,-74.14079932,4.685740638
78,78,285,14,31,-74.14079615,4.578849971
18,18,75,0,15,-74.14079469,4.686378575
46,45,172,8,22,-74.14079278,4.672986726
20,22,82,0,27,-74.14078533,4.546550721
119,123,374,8,47,-74.14077832,4.683451417
22,53,179,0,19,-74.14077456,4.549337636
62,64,217,6,28,-74.14077163,4.586403904
84,92,299,8,38,-74.14076058,4.671751501
57,58,221,0,44,-74.14075679,4.718415803
9,14,51,0,7,-74.14074368,4.563735782
13,29,110,0,17,-74.14074278,4.548860143
22,20,83,0,15,-74.14074029,4.564243734
18,27,87,0,21,-74.14073503,4.558915334
13,20,99,0,4,-74.14073471,4.557018698
57,71,251,10,27,-74.14073374,4.579951665
25,94,347,14,23,-74.14072659,4.552846819
25,42,174,29,62,-74.14072566,4.550581252
0,0,0,0,1,-74.14071515,4.684698431
82,89,307,8,31,-74.14070487,4.587503983
68,124,496,0,8,-74.14070016,4.638606614
52,45,165,35,39,-74.14069915,4.616247451
34,33,147,8,31,-74.14069745,4.650463894
30,57,212,14,23,-74.14069657,4.551056477
12,12,54,7,9,-74.14069606,4.711868988
27,32,141,0,32,-74.14069004,4.543126577
70,124,490,14,65,-74.14068997,4.554624314
54,44,144,64,36,-74.14068926,4.618276029
48,77,264,23,49,-74.14068686,4.593873107
16,22,81,0,13,-74.14068608,4.536368201
27,61,189,5,23,-74.14068564,4.589288679
64,55,205,16,36,-74.14068446,4.682295069
5,7,33,0,6,-74.14068438,4.654245173
4,4,22,0,5,-74.14068141,4.563363175
15,27,92,10,17,-74.14067889,4.553513853
30,31,135,0,16,-74.14067611,4.709563139
33,48,179,15,21,-74.14067499,4.551483217
96,95,324,14,18,-74.14067406,4.582312839
76,102,319,12,33,-74.14067139,4.581059501
30,30,104,13,18,-74.1406619,4.711542513
68,68,233,5,22,-74.14065808,4.674015103
37,43,158,8,22,-74.1406532,4.716745849
46,53,193,0,19,-74.1406503,4.605294624
68,64,234,8,29,-74.14064198,4.679345295
24,30,112,0,17,-74.14063459,4.639536995
8,7,24,13,32,-74.14063394,4.597528598
42,36,124,25,26,-74.14063341,4.641528128
18,27,116,0,13,-74.1406269,4.547430559
28,35,124,0,21,-74.14062657,4.54698166
10,15,52,26,19,-74.14062309,4.595024288
57,58,223,10,39,-74.14062269,4.628467443
77,66,257,34,36,-74.1406179,4.675404203
59,59,224,24,27,-74.14061077,4.561606237
27,26,83,7,11,-74.14060824,4.666729835
17,23,75,0,12,-74.1406069,4.558047693
8,13,50,0,6,-74.14060601,4.556506596
54,48,156,12,37,-74.14060593,4.669993397
11,15,58,0,9,-74.14060421,4.559464499
6,7,31,0,7,-74.1406011,4.534808002
15,29,77,0,10,-74.14059246,4.554028494
25,24,71,10,14,-74.14059191,4.637394867
5,7,26,0,4,-74.14058532,4.554749465
17,26,123,0,22,-74.14058264,4.542505992
52,57,329,12,11,-74.14058081,4.651369302
20,17,71,0,17,-74.14058036,4.686169487
54,52,198,0,50,-74.1405662,4.62158301
20,20,75,0,11,-74.14055785,4.718577893
121,126,470,21,64,-74.14055417,4.710553472
18,20,84,7,16,-74.1405446,4.714789617
56,55,221,18,51,-74.14054361,4.619246618
3,6,23,0,3,-74.14054071,4.555934668
131,145,494,15,26,-74.14053907,4.583264763
31,71,265,0,28,-74.14053411,4.590241177
6,13,49,0,5,-74.14053269,4.55522095
44,44,169,0,27,-74.14053109,4.626485539
19,27,110,0,13,-74.14052757,4.559013472
29,30,112,0,27,-74.14052718,4.546615224
20,31,125,0,23,-74.14052417,4.53542003
70,74,269,9,64,-74.14052287,4.623460952
50,49,193,0,48,-74.14052205,4.622036976
76,135,532,0,22,-74.14052071,4.603787835
14,16,66,0,12,-74.14052043,4.564028539
29,50,190,6,33,-74.14052036,4.548155599
72,133,654,9,10,-74.14050577,4.711302124
21,25,100,0,13,-74.14050217,4.709329385
14,42,122,5,13,-74.14050003,4.588895981
42,41,169,6,30,-74.1404997,4.650253672
30,32,98,0,12,-74.14049868,4.588338176
70,132,523,0,10,-74.14049079,4.603429016
81,74,236,16,28,-74.14048357,4.680375446
55,52,207,0,49,-74.14048229,4.622492135
58,70,219,0,30,-74.14047949,4.672614269
104,100,306,0,31,-74.14047497,4.629653773
54,67,229,8,24,-74.14047399,4.602531833
69,66,268,10,64,-74.14047329,4.623910013
53,51,190,0,18,-74.14047284,4.625287948
30,79,273,9,30,-74.14047233,4.584364691
7,7,32,0,5,-74.14046283,4.563181871
75,67,217,17,17,-74.14045858,4.677952235
15,15,57,0,7,-74.14045716,4.581841864
5,9,37,0,5,-74.14045255,4.555761377
52,74,320,7,47,-74.14045111,4.537017771
154,156,497,0,2,-74.14044893,4.63176324
60,54,203,14,50,-74.14044736,4.622949391
17,20,63,5,16,-74.14044434,4.619741591
81,79,246,7,28,-74.1404394,4.590702828
91,91,320,8,34,-74.14043436,4.577918516
31,40,201,0,18,-74.14043396,4.556398685
13,21,91,0,14,-74.14042824,4.56348728
257,247,850,5,2,-74.14042515,4.643813652
65,65,267,0,64,-74.14042348,4.62436491
11,17,70,0,7,-74.14042068,4.547472951
41,103,360,8,34,-74.14040962,4.58547326
40,39,145,0,29,-74.14040378,4.627474223
106,99,327,14,31,-74.14040137,4.668537125
42,42,152,0,19,-74.14039706,4.604406376
5,11,35,0,4,-74.14039702,4.554860165
27,33,123,0,17,-74.14039214,4.685819405
11,9,43,6,6,-74.14038893,4.553864927
28,27,97,10,16,-74.14037926,4.676498665
