"";"dgrid";"Fecha";"Accidentes";"Latitud.Inferior";"Latitud.Superior";"Longitud.Inferior";"Longitud.Superior";"semaf_count_d";"colegios_count_d";"paraderos_count_d";"parques_count_d";"estaciones_count_d";"viasprincipales_count_d";"viassecudarias_count_d";"viviendas_count_d";"hogares_count_d";"personas_count_d";"comercial_count_d";"lotes_count_d";"T_Med";"T_Max";"T_Min";"Hum_Rel_Med";"Prec_Tot";"Vis_Med";"Vel_Med_Viento";"Vel_Max_S_Viento";"Vel_Max_Raf_Viento";"Ind_Lluvia";"Ind_Nieve";"Ind_Tormenta";"Ind_Niebla";"Clas.Final";"TemporadaTrafico";"Eventos.Especiales";"CarrosCirculando"
"870";3;"20/05/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,5;19;11,6;66;0;11,6;11,9;20,6;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"871";3;"21/05/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,2;20;2,6;77;0;11,9;9,6;24,1;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"872";3;"22/05/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;15,6;23;9,8;74;10,92;9,3;8;29,4;0;1;0;1;1;"Habil";"Normal Trafico";"No";"SoloImpares"
"873";3;"23/05/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,5;22,6;9;81;7,11;11,6;8,9;29,4;0;1;0;1;0;"VisperaDescanso";"Normal Trafico";"No";"SoloPares"
"874";3;"24/05/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,9;22;8;64;12,95;10,5;11,9;79,1;0;0;0;0;0;"Sabado";"Normal Trafico";"No";"Todos"
"875";3;"25/05/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,9;21;4,6;69;0;11,1;10,4;22,2;0;0;0;0;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"876";3;"26/05/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,6;19,2;7;71;0;10,9;10,6;25,9;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"877";3;"27/05/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,4;17;9,5;79;0,51;10,1;8,3;18,3;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"878";3;"28/05/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,4;19;9;79;2,03;10,8;8,5;18,3;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"879";3;"29/05/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,8;19,8;10,6;74;0,25;10,8;8;16,5;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"880";3;"30/05/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,1;20;9;79;0;10,1;7,4;14,8;0;1;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloImpares"
"881";3;"31/05/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,8;20,2;11,7;73;2,03;11,6;10,2;25,2;0;1;0;0;0;"Sabado";"Moderado Trafico";"No";"Todos"
"882";3;"1/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;15,1;19;11;68;0,51;11,1;12,6;22,2;0;0;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"883";3;"2/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;15,1;20;12;75;0;11,6;9,6;22,2;0;1;0;0;0;"FestivoEntreSemana";"Moderado Trafico";"No";"Todos"
"884";3;"3/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,1;19;7;73;0;10,9;8,5;18,3;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"885";3;"4/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;15,2;19,4;11;72;0;11,6;10,6;22,2;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"886";3;"5/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,9;20;9,9;72;NA;11,6;11,5;29,4;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"887";3;"6/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14;19,8;10,8;78;0;11,6;9,4;20,6;0;1;0;0;0;"VisperaDescanso";"Moderado Trafico";"No";"SoloImpares"
"888";3;"7/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,6;17,7;11,7;85;6,1;10,3;10,2;18,3;0;1;0;0;0;"Sabado";"Moderado Trafico";"No";"Todos"
"889";3;"8/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,1;18;10,6;78;1,02;11,1;10;14,8;0;1;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"890";3;"9/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,8;20;9,8;74;2,03;11,3;10,6;22,2;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"891";3;"10/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,3;19,5;11;72;0;12,2;14,6;29,4;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"892";3;"11/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,1;20;8;71;0;11,3;12,2;22,2;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"893";3;"12/06/2014";1;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,3;19,6;9;70;0;12,7;13,1;22,2;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"894";3;"13/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,3;20;9;72;0;12,2;11,9;27,8;0;0;0;0;0;"VisperaDescanso";"Moderado Trafico";"No";"SoloPares"
"895";3;"14/06/2014";1;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,2;20;9,6;75;3,05;10,9;10,9;22,2;0;1;0;0;0;"Sabado";"Moderado Trafico";"Partido Colombia";"Todos"
"896";3;"15/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,6;19,8;9;74;1,02;11,9;14,6;33,5;0;0;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"897";3;"16/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,3;19;9,5;64;0;11,9;15,4;28,7;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"898";3;"17/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,6;18,5;10;70;0;11,4;14,4;29,4;0;1;0;0;0;"Habil";"Moderado Trafico";"Dia del padre";"SoloPares"
"899";3;"18/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,1;18;9;66;0;12,1;13;22,2;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"900";3;"19/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,1;19;9,7;73;0,25;10,9;14,8;28,7;0;1;0;0;0;"Habil";"Moderado Trafico";"Partido Colombia";"SoloPares"
"901";3;"20/06/2014";1;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,9;18,7;7,9;71;0;12,7;13,9;32,4;0;1;0;0;0;"VisperaDescanso";"Moderado Trafico";"No";"SoloImpares"
"902";3;"21/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,6;18,1;9,5;77;5,08;10,8;8,9;22,2;0;1;0;0;0;"Sabado";"Bajo Trafico";"No";"Todos"
"903";3;"22/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,8;18,1;10,6;82;2,29;10,1;8,5;18,3;0;1;0;0;0;"DomingoFestivo";"Bajo Trafico";"No";"Todos"
"904";3;"23/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,6;18;9,9;77;0;10,3;10,4;28,7;0;1;0;0;0;"FestivoEntreSemana";"Bajo Trafico";"No";"Todos"
"905";3;"24/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,7;18;11;82;1,02;9,3;10,9;22,2;0;1;0;0;0;"Habil";"Bajo Trafico";"Partido Colombia";"SoloImpares"
"906";3;"25/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,8;18;11;78;4,06;10,5;8,1;22,2;0;1;0;0;0;"Habil";"Bajo Trafico";"No";"SoloPares"
"907";3;"26/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,4;18;9;68;1,02;11,6;12,4;24,1;0;1;0;0;0;"Habil";"Bajo Trafico";"No";"SoloImpares"
"908";3;"27/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,2;19;7;57;0;10,5;12,4;27,8;0;0;0;0;0;"VisperaDescanso";"Bajo Trafico";"No";"SoloPares"
"909";3;"28/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,8;18,8;9,9;74;0,51;11,4;8,7;18,3;0;1;0;0;0;"Sabado";"Bajo Trafico";"Partido Colombia";"Todos"
"910";3;"29/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,9;19;10;73;1,02;11,3;12;25,9;0;1;0;0;0;"DomingoFestivo";"Bajo Trafico";"No";"Todos"
"911";3;"30/06/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,7;18,5;8;78;0,76;12,1;9,6;18,3;0;1;0;0;0;"FestivoEntreSemana";"Bajo Trafico";"No";"Todos"
"912";3;"1/07/2014";3;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,9;19;9;78;NA;11,3;9,3;21,7;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"913";3;"2/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,8;20;10,1;72;3,05;11,4;13,9;29,4;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"914";3;"3/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,4;20,1;8,8;65;0;11,7;10,4;25,9;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"915";3;"4/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,7;20;8;71;NA;12,4;11,9;25,9;0;1;0;0;0;"VisperaDescanso";"Moderado Trafico";"Partido Colombia";"SoloImpares"
"916";3;"5/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,2;19,9;10;72;0,76;11,9;10,4;22,2;0;1;0;0;0;"Sabado";"Moderado Trafico";"No";"Todos"
"917";3;"6/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,8;19,2;10;73;0;12,4;12,6;27,8;0;0;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"918";3;"7/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,6;17,9;9;83;0,25;10,6;10,4;22,2;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"919";3;"8/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,7;18;10;74;3,05;12,2;12,6;25,9;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"920";3;"9/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,2;17,6;9;76;0;10,3;9,3;20,6;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"921";3;"10/07/2014";1;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,3;19;9;75;2,03;11,6;12;25,9;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"922";3;"11/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,1;19;9;72;0;11,9;14,4;29,4;0;0;0;0;0;"VisperaDescanso";"Moderado Trafico";"No";"SoloPares"
"923";3;"12/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,7;18,8;11;78;0,76;11,6;8;20,6;0;1;0;0;0;"Sabado";"Moderado Trafico";"No";"Todos"
"924";3;"13/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;11,9;14;10;82;0;10;8,9;11,1;0;0;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"925";3;"14/07/2014";1;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,9;16,2;10;77;6,1;9,3;13;33,5;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"926";3;"15/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,9;17,3;8,9;80;0,51;10,6;10,9;22,2;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"927";3;"16/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,6;17,3;9,8;72;3,05;11,4;12,8;27,8;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"928";3;"17/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,9;19;9,5;68;0;11,4;17;27,8;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"929";3;"18/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,2;18,8;11;65;0;11,7;16,7;33,5;0;0;0;0;0;"VisperaDescanso";"Moderado Trafico";"No";"SoloImpares"
"930";3;"19/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,2;18;9;64;0;11,6;16,9;39,6;44,6;0;0;0;0;"Sabado";"Moderado Trafico";"No";"Todos"
"931";3;"20/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,6;17,8;9,4;72;0;10,1;11,7;24,1;0;1;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"932";3;"21/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,8;18;9,6;66;0;12,2;13,9;28,7;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"933";3;"22/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,4;19;11;70;0,25;11,3;14,8;27,8;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"934";3;"23/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,9;19;9,7;70;0,25;12,1;13,5;33,5;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"935";3;"24/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,7;19;9,7;75;1,02;11,6;13,1;33,5;0;1;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"936";3;"25/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,6;20;8,7;63;0,51;11,6;14,3;33,5;0;1;0;0;0;"VisperaDescanso";"Moderado Trafico";"No";"SoloPares"
"937";3;"26/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,1;21;9;64;0,25;11,7;13;22,2;0;1;0;0;0;"Sabado";"Moderado Trafico";"No";"Todos"
"938";3;"27/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,8;20,8;9,8;66;0;12,1;11,5;35,9;0;1;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"939";3;"28/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,7;20;10;62;0;12,7;16,7;37;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"940";3;"29/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,5;20;8;61;0;12,1;17;33,5;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"941";3;"30/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,7;19;8,8;69;0;12,2;14,6;27,8;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloImpares"
"942";3;"31/07/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,2;19;9;65;0;12,1;13,3;29,4;0;0;0;0;0;"Habil";"Moderado Trafico";"No";"SoloPares"
"943";3;"1/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,7;19,1;8;68;0;11,6;11,1;25,9;0;0;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloPares"
"944";3;"2/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,8;17;11;72;NA;10;16,7;42,4;0;1;0;0;0;"Sabado";"Normal Trafico";"No";"Todos"
"945";3;"3/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,7;18;9;70;0;10;13,5;37;0;0;0;0;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"946";3;"4/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,7;21;5;65;0;10;11,3;33,5;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"947";3;"5/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,8;20,6;7;69;NA;10,6;11,1;27,8;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"948";3;"6/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,8;17;9,2;70;0;10,6;15;29,4;0;1;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloImpares"
"949";3;"7/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,4;18;9;64;0;10,6;15;27,8;0;0;0;0;0;"FestivoEntreSemana";"Normal Trafico";"No";"Todos"
"950";3;"8/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,2;19;9,8;72;NA;11,3;10,6;25,9;0;1;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloImpares"
"951";3;"9/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,8;17;10;81;NA;9,5;12;27,8;0;1;0;0;0;"Sabado";"Normal Trafico";"No";"Todos"
"952";3;"10/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,6;18;9;73;NA;10,1;9,6;18,3;0;1;0;0;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"953";3;"11/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,3;19;9;68;0;10;14,4;27,8;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"954";3;"12/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,6;24;9;72;NA;10,5;13;29,4;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"955";3;"13/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,1;19;10;66;0;11,1;13,9;25,9;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"956";3;"14/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,8;19,4;9,7;64;0;11,3;14,8;31,7;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"957";3;"15/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,8;18;12;58;0;12,4;19,4;32,4;0;0;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloPares"
"958";3;"16/08/2014";1;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,9;19;9,4;67;0;12,2;14,4;29,4;0;1;0;0;0;"Sabado";"Moderado Trafico";"No";"Todos"
"959";3;"17/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,4;19;9;70;0;11,1;15;46,9;0;1;0;0;0;"DomingoFestivo";"Moderado Trafico";"No";"Todos"
"960";3;"18/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,1;19,3;9,7;69;0,25;11,7;16,1;28,7;40,7;1;0;0;0;"FestivoEntreSemana";"Moderado Trafico";"No";"Todos"
"961";3;"19/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,4;19,3;10,5;69;0;11,9;16,1;33,5;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"962";3;"20/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,7;18;7;70;0;12,1;15,2;33,5;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"963";3;"21/08/2014";1;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,3;19,4;7,9;74;0;10,9;8;22,2;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"964";3;"22/08/2014";1;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,9;20;7;74;NA;11,4;9,6;22,2;0;1;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloImpares"
"965";3;"23/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,1;20;10,6;73;0;11,1;11,1;20,6;0;1;0;0;0;"Sabado";"Normal Trafico";"No";"Todos"
"966";3;"24/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,3;20;8,5;70;0,25;12,2;8;18,3;33,5;0;0;0;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"967";3;"25/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,7;20,3;9;74;0;10,3;10;21,7;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"968";3;"26/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,1;17,4;9;75;3,05;11,1;12,2;22,2;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"969";3;"27/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,4;17,4;9,6;79;2,03;11,1;7,8;18,3;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"970";3;"28/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,9;18;6,5;76;0;10,9;10,9;31,7;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"971";3;"29/08/2014";1;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,4;19;6,5;66;0;11,7;17,2;37;0;0;0;0;0;"VisperaDescanso";"Normal Trafico";"No";"SoloPares"
"972";3;"30/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,4;20;1,6;56;0;12,6;15;27,8;0;0;0;0;0;"Sabado";"Normal Trafico";"No";"Todos"
"973";3;"31/08/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,6;19,9;6,5;58;0;12,4;15,4;35,2;0;0;0;0;0;"DomingoFestivo";"Normal Trafico";"No";"Todos"
"974";3;"1/09/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;14,4;21;9;60;0;12,7;15,4;37;0;0;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
"975";3;"2/09/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;12,8;20,5;6,9;75;0;12,1;9,4;22,2;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloImpares"
"976";3;"3/09/2014";0;4,76897;4,79364;-74,07659;-74,04987;NA;12;1;10;0;1;66;600;582;1993;0;43;13,4;18;7;70;0,25;11,6;8,5;22,2;0;1;0;0;0;"Habil";"Normal Trafico";"No";"SoloPares"
